0
83732
82900
83394
83390
83160
82990
83660
83194
83090
83319
83918
83485
83621
83693
82024
83910
83892
83635
83867
83851
82095
82564
83846
83783
83492
83898
83917
83943
83696
83955
83236
83383
83555
83408
83427
83539
83027
83849
83933
82897
83442
83776
83685
83218
83701
83812
82784
83816
83195
82474
83737
83061
83501
83249
83824
83786
82029
82093
83625
82191
83771
82997
83584
83882
83641
83713
82596
82983
82704
83238
83593
83731
83344
82590
82533
83805
82098
83376
83885
83048
83880
82243
83813
82361
83482
82571
82723
82476
82105
83531
82578
83754
83643
83035
83756
83809
82067
83769
83876
83007
83385
83796
83590
82042
83412
83642
83950
83581
83697
82789
83775
82047
82597
82913
83686
83777
83801
83724
83017
82799
83440
83361
83521
83931
83297
82927
83921
83695
82697
82659
83920
83578
83377
82108
82610
83887
83228
83705
83811
83046
83967
83782
83698
83039
82178
83645
82296
83586
83740
83772
83225
83706
83764
83004
83873
83670
82691
82397
82690
83334
83340
83687
83860
82396
82795
83798
83886
83221
83875
83013
83922
83799
83358
83265
83689
83380
83826
83711
82167
83938
83728
83717
82198
83678
83483
83543
83718
83904
83514
83844
82797
83081
83513
83337
82991
82100
83025
83582
82792
82287
83286
83690
83587
83941
83668
83523
83807
83857
82410
83332
83657
83702
83763
83374
83179
83758
83302
82768
83223
82781
83712
83438
82240
83481
83901
83791
83550
83679
82331
83570
83386
82741
83405
83948
82092
82693
82678
83773
83774
82777
83488
83637
83942
83994
83871
83470
